original_name,organized_path,category,size_bytes,sha256,duplicate_of
IMG_1600.png,images/references/screenshots/mq0-reference-screenshot-006_815840be2c.png,images/references/screenshots,944989,815840be2c1012e50cdad8f9e4eaa7ee9bb258398a00d4f45a0241e08e60c8b6,
IMG_1604(1).jpeg,images/references/screenshots/mq0-reference-screenshot-007_6aa9ea7e03.jpeg,images/references/screenshots,299522,6aa9ea7e03a78eda0a17f4bc825a340a00c07e3c96ee2d31761c9a8735c4522f,
IMG_1604.jpeg,duplicates/images/references/screenshots/mq0-duplicate-089_6aa9ea7e03.jpeg,duplicates,299522,6aa9ea7e03a78eda0a17f4bc825a340a00c07e3c96ee2d31761c9a8735c4522f,images/references/screenshots/mq0-reference-screenshot-007_6aa9ea7e03.jpeg
IMG_1605(1).jpeg,images/references/screenshots/mq0-reference-screenshot-009_48b08e82a0.jpeg,images/references/screenshots,304342,48b08e82a01ca639828183fde8026d7c845885124419e00b6561c599e003e760,
IMG_1605.jpeg,duplicates/images/references/screenshots/mq0-duplicate-090_48b08e82a0.jpeg,duplicates,304342,48b08e82a01ca639828183fde8026d7c845885124419e00b6561c599e003e760,images/references/screenshots/mq0-reference-screenshot-009_48b08e82a0.jpeg
IMG_1606(1).png,images/references/screenshots/mq0-reference-screenshot-011_392acdc239.png,images/references/screenshots,967328,392acdc239c40ca1bebc70e83c43bf638f467c69033f0e105012fc948231c309,
IMG_1606.png,duplicates/images/references/screenshots/mq0-duplicate-091_392acdc239.png,duplicates,967328,392acdc239c40ca1bebc70e83c43bf638f467c69033f0e105012fc948231c309,images/references/screenshots/mq0-reference-screenshot-011_392acdc239.png
IMG_1607(1).jpeg,images/references/screenshots/mq0-reference-screenshot-013_c6ab4d0011.jpeg,images/references/screenshots,219164,c6ab4d001189f0778fe0ce9e45eb0ecfd36b95ca59b146356458e8744dcd1e9d,
IMG_1607.jpeg,duplicates/images/references/screenshots/mq0-duplicate-092_c6ab4d0011.jpeg,duplicates,219164,c6ab4d001189f0778fe0ce9e45eb0ecfd36b95ca59b146356458e8744dcd1e9d,images/references/screenshots/mq0-reference-screenshot-013_c6ab4d0011.jpeg
IMG_1608.png,images/references/screenshots/mq0-reference-screenshot-015_c4d2193cd4.png,images/references/screenshots,593912,c4d2193cd40a4d1847af4a3f88a6d0212348ce9d7d60a39fde2c9b43b2524715,
IMG_1610.png.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-016_0000000000.png.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
IMG_1690.png,images/references/screenshots/mq0-reference-screenshot-016_b3d245d3f4.png,images/references/screenshots,844158,b3d245d3f4a198b317024b453d8215af0a3369d299150337bcfc3efc6716cf46,
IMG_1691(1).jpeg,images/references/screenshots/mq0-reference-screenshot-017_c8bc1b9256.jpeg,images/references/screenshots,296587,c8bc1b9256f1663096d113424e5ffaf278cf714e16d0ff37136acc3446898950,
IMG_1691.jpeg,duplicates/images/references/screenshots/mq0-duplicate-093_c8bc1b9256.jpeg,duplicates,296587,c8bc1b9256f1663096d113424e5ffaf278cf714e16d0ff37136acc3446898950,images/references/screenshots/mq0-reference-screenshot-017_c8bc1b9256.jpeg
IMG_1692(1).jpeg,images/references/screenshots/mq0-reference-screenshot-019_fea625744b.jpeg,images/references/screenshots,278173,fea625744b7d8b2af95652e327dbeb45973e63107947d9edde6f63a8e4fac154,
IMG_1692.jpeg,duplicates/images/references/screenshots/mq0-duplicate-094_fea625744b.jpeg,duplicates,278173,fea625744b7d8b2af95652e327dbeb45973e63107947d9edde6f63a8e4fac154,images/references/screenshots/mq0-reference-screenshot-019_fea625744b.jpeg
IMG_1694.png,images/references/screenshots/mq0-reference-screenshot-021_0942a25f22.png,images/references/screenshots,890452,0942a25f229caf5650597c1c05a9980a42e11dfd98dc292f001bf60ab31dcc61,
IMG_1695.png,images/references/screenshots/mq0-reference-screenshot-022_28e91ad0fd.png,images/references/screenshots,862575,28e91ad0fd43c1d9bfa1c0cd2d735a7925c71bab19706b28a20ef3fcb15736fd,
IMG_1696.jpeg,images/items-skills/cards/mq0-skill-card-036_af2ad0183d.jpeg,images/items-skills/cards,31852,af2ad0183d6e501671b77d9c18fc48e02259acfa3de7dd769df39531f73ac0fd,
IMG_1696.png,images/references/screenshots/mq0-reference-screenshot-023_24ff47661a.png,images/references/screenshots,896142,24ff47661a429322063d7bd51ce06ca2c1eeff38eb799e9bed424722a94416f8,
IMG_1768.png,images/references/screenshots/mq0-reference-screenshot-024_82f5477a8d.png,images/references/screenshots,942015,82f5477a8d6f72a08539e7df738ed4804fc4eadec5f4b35b62671610a336fbea,
IMG_1807.jpeg,images/references/screenshots/mq0-reference-screenshot-025_e7643c237e.jpeg,images/references/screenshots,374209,e7643c237e74e475831507b1b60da7119cd212518a45381049be672db686defd,
IMG_1809.jpeg,images/monsters/portraits/mq0-monster-008_8cf7d27283.jpeg,images/monsters/portraits,418442,8cf7d2728355aba2f522b7d3f64214a2bc5534bcffe7ad580e1b05eb4c6696d6,
IMG_1816.png,images/references/screenshots/mq0-reference-screenshot-026_947a1b35d0.png,images/references/screenshots,637959,947a1b35d0ecccfa371a6373967d5a3a7647c338c7574b8b30602d5fc98bcff6,
J(1) (1).png,duplicates/images/monsters/cards/mq0-duplicate-078_cfae3ebc66.png,duplicates,416177,cfae3ebc66ec9656d41d9dd761f2648c287f6c3b63be5a49d18cb96c56d3d1fa,images/monsters/cards/mq0-monster-card-075_cfae3ebc66.png
J(1).png,duplicates/images/monsters/cards/mq0-duplicate-079_cfae3ebc66.png,duplicates,416177,cfae3ebc66ec9656d41d9dd761f2648c287f6c3b63be5a49d18cb96c56d3d1fa,images/monsters/cards/mq0-monster-card-075_cfae3ebc66.png
J(2).png,duplicates/images/monsters/cards/mq0-duplicate-080_cfae3ebc66.png,duplicates,416177,cfae3ebc66ec9656d41d9dd761f2648c287f6c3b63be5a49d18cb96c56d3d1fa,images/monsters/cards/mq0-monster-card-075_cfae3ebc66.png
J(3).png.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-017_0000000000.png.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
K(2).png,duplicates/images/monsters/cards/mq0-duplicate-015_e96c3ab1eb.png,duplicates,390142,e96c3ab1eb8e8ef33266054ba2b531f1a6f8ff1531035e3763e04bc44114eeea,images/monsters/cards/mq0-monster-card-013_e96c3ab1eb.png
K(3).png.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-018_0000000000.png.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
L(1).png,duplicates/images/monsters/cards/mq0-duplicate-063_53386317fb.png,duplicates,412848,53386317fba2fdfbfd2bca9a92b7cb0562a787a544e064acac12487c2f692184,images/monsters/cards/mq0-monster-card-064_53386317fb.png
L(2).png.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-019_0000000000.png.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
M(1).png,duplicates/images/monsters/cards/mq0-duplicate-045_6f648ac5ff.png,duplicates,295760,6f648ac5ff60be5ced90b64ce6f7689bd91fef1a20f10daa3f124f918f3a1d28,images/monsters/cards/mq0-monster-card-047_6f648ac5ff.png
M(2).png.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-020_0000000000.png.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
Monster Quest 0 Gachapon Display.png,images/gacha/mq0-gacha-002_44eaa2834f.png,images/gacha,2510263,44eaa2834f3aed7dde03d4d3c1eb13f1076330c515982d724f1ddfa3ab20f0bb,
Monster Quest 0 Gachapon Excitement.png,images/gacha/mq0-gacha-003_3719ea5666.png,images/gacha,1724031,3719ea5666bc57f340e209516f99a8ecb2f653bbd8ba2f214036eda6d9fe4ac5,
Monster Quest 0 World Map(1).png,images/monsters/portraits/mq0-monster-009_e551aabb0f.png,images/monsters/portraits,2645351,e551aabb0f1224970a08b44197fdfa7ce4d038f019efb84c7ad731e70436a81f,
monster_quest_0_01_title_new_32bit.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-021_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
monster_quest_0_01_title_opening_32bit_memorable.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-022_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
monster_quest_0_02_field_8bit.mid,audio/music/midi/mq0-bgm-midi-001_f0949574fb.mid,audio/music/midi,1448,f0949574fbd965e86f854029ccccae855762f12099a92837dd5e95a4bc5ec6bd,
monster_quest_0_02_field_8bit.wav,audio/music/wav/mq0-bgm-wav-001_0f23f83db4.wav,audio/music/wav,4952664,0f23f83db43d0194a3e8b4f46c9657b7d590d68d506a708060e9a88fb1ed2c3e,
monster_quest_0_03_village_town_8bit.mid,audio/music/midi/mq0-bgm-midi-002_a5a964c168.mid,audio/music/midi,1050,a5a964c168c8382da0fa5bfa23afd6ad1e86d1a2577702e3e7cabae9365ebfde,
monster_quest_0_03_village_town_8bit.wav,audio/music/wav/mq0-bgm-wav-002_237788cd3c.wav,audio/music/wav,6557374,237788cd3cfb27f75f11a43d1413b00793eb908a458616ef0435dd6cd17ce207,
monster_quest_0_04_dungeon_8bit.mid,audio/music/midi/mq0-bgm-midi-003_283825cef6.mid,audio/music/midi,1018,283825cef6a9bfb4b30ae140c5c8273255fb0cd3fdb32adfb8b9544f82c6ee6d,
monster_quest_0_04_dungeon_8bit.wav,audio/music/wav/mq0-bgm-wav-003_e1ffcbf591.wav,audio/music/wav,7406926,e1ffcbf591b6e41895fbcbb6107e5f85a8a541feaf47ca39be6c78e67ddaa0d6,
monster_quest_0_05_battle_8bit.mid,audio/music/midi/mq0-bgm-midi-004_3661fbe52c.mid,audio/music/midi,1364,3661fbe52c941545fedefb3ed60e77c17debbf319761f74f140c3ddc7dfaae8b,
monster_quest_0_05_battle_8bit.wav,audio/music/wav/mq0-bgm-wav-004_c4b08fedbb.wav,audio/music/wav,3128670,c4b08fedbb34db384af52fc15b42b8a5b73dec85c5e54a341219bda288026a49,
monster_quest_0_06_boss_battle_8bit.mid,audio/music/midi/mq0-bgm-midi-005_e5bf7704ae.mid,audio/music/midi,1420,e5bf7704ae59c66ad66b269070fd21ed8412110eab5ebd28ca64a333fa410be8,
monster_quest_0_06_boss_battle_8bit.wav,audio/music/wav/mq0-bgm-wav-005_58f44835e8.wav,audio/music/wav,4612188,58f44835e83f5027256d4f9bea6244f84567404731ec90a48ed1c051e84a0d74,
monster_quest_0_07_final_battle_glitch_8bit.mid,audio/music/midi/mq0-bgm-midi-006_ac4efe4a85.mid,audio/music/midi,1820,ac4efe4a85fce5b02234df6e6c3ad14f155136f775c3b780a65636b634ef8d21,
monster_quest_0_07_final_battle_glitch_8bit.wav,audio/music/wav/mq0-bgm-wav-006_67e4e6838d.wav,audio/music/wav,5498296,67e4e6838d2d86445cbd8be26bcff4b92dcbfbc15ddb6b2dffe32ba6e47af9a1,
monster_quest_0_08_ending_8bit.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-023_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
monster_quest_0_title_opening_8bit.mid,audio/music/midi/mq0-bgm-midi-007_5a1832dad8.mid,audio/music/midi,779,5a1832dad8729f485ef9ac996830a1c85455cfbee391829bb6fd25668002357a,
monster_quest_0_title_opening_8bit.wav,audio/music/wav/mq0-bgm-wav-007_c841122059.wav,audio/music/wav,3411780,c84112205937eca6956f981fdea57140a856f3b3debe6fef1f435af4dae47c7b,
MQ0 RPGキャラクター＆タイルセット資料.png,images/maps/interiors-tilesets/mq0-interior-tileset-003_cf5aa95f28.png,images/maps/interiors-tilesets,2938918,cf5aa95f284a3b217364b2cb55a485b177e9e89f60641dbc354e367470e7ca83,
MQ0 タイルセット案：さらなる冒険の舞台.png,images/maps/interiors-tilesets/mq0-interior-tileset-004_0988d7abe0.png,images/maps/interiors-tilesets,2921032,0988d7abe01f263228d3923a215323e35286f7bef2c9842dab066ca1381b57b4,
MQ0_01_Title_B.mid,audio/music/midi/mq0-bgm-midi-008_609952d398.mid,audio/music/midi,3653,609952d398265256bdf16947445d777d2172f5cda91a697070ac9cee894e8e50,
MQ0_01_Title_B_Game.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-024_21dfc2d9a7.wav.crdownload,uncategorized/incomplete-downloads,785074,21dfc2d9a72365bd598c416beafb519f5909d3a7919ae08cd7dc99e1db289559,
MQ0_01_Title_B_Master.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-025_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_01_Title_B_README.txt,docs/mq0-doc-001_29337bc961.txt,docs,339,29337bc96187c63a82ebd7c35e7f0b2d917eedbcc376ddc5f5e05e5122af114e,
MQ0_01_Title_Game.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-026_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_01_Title_Master.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-027_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_01_Title_README.txt.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-028_0000000000.txt.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_02_Field.mid,audio/music/midi/mq0-bgm-midi-009_313b8f07e8.mid,audio/music/midi,7997,313b8f07e820c587aed7a4a0addf46fcfcac9e10887251ca907fcd50a728e3c1,
MQ0_02_Field_B_Game.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-029_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_02_Field_B_Master.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-030_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_02_Field_B_README.txt.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-031_0000000000.txt.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_02_Field_Game.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-032_5d8b4ac976.wav.crdownload,uncategorized/incomplete-downloads,10395807,5d8b4ac9769b9d01f35a3814a41997307a2d7d1f01ffeb5bdb57f70e9738b064,
MQ0_02_Field_Master.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-033_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_02_Field_README.txt,docs/mq0-doc-002_670f98706b.txt,docs,482,670f98706b4c79246be0d0a6037b1cd5faa9c7d5c2d7cd4bab720fd8d9ff454d,
MQ0_03_Town_B.mid,audio/music/midi/mq0-bgm-midi-010_b66afeebce.mid,audio/music/midi,5490,b66afeebceba9a3c86dddddf92245eb8e0d13779dea7c5ff55932ca810142742,
MQ0_03_Town_B_Game.wav,audio/music/wav/mq0-bgm-wav-008_3a98b83fe1.wav,audio/music/wav,17594228,3a98b83fe1d2acde528ff0dbb81a5ca87d5d92244b1da6deb0dbfad476302198,
MQ0_03_Town_B_Master.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-034_1a2cd080ba.wav.crdownload,uncategorized/incomplete-downloads,38206851,1a2cd080ba34d025a5d284bf2319bca8b9e08fecd20c4822b4e3c0bcaf8bb23c,
MQ0_03_Town_B_README.txt,docs/mq0-doc-003_fe20286650.txt,docs,460,fe20286650a29d41c307fea220409f88fceb240e87ef5d2729883737d90e615c,
MQ0_03_Town_Game.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-035_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_03_Town_Master.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-036_85e5aa0968.wav.crdownload,uncategorized/incomplete-downloads,131010,85e5aa0968541055151c4668cb08b98f007b6ea5b255f0119122de63a4b5019c,
MQ0_03_Town_README.txt,docs/mq0-doc-004_466e7ec006.txt,docs,494,466e7ec006df73a6ac47c16a3c27f75aa725a1889c2c1d8f72ea5241273a5d4b,
MQ0_04_Dungeon_B_Game.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-037_9f9b9a534d.wav.crdownload,uncategorized/incomplete-downloads,11923825,9f9b9a534d0b26fa7eb0b182fc07d9f32465c5cf2dabc63316b3f67f3ca914fc,
MQ0_04_Dungeon_B_Master.wav,audio/music/wav/mq0-bgm-wav-009_fc90fcda8b.wav,audio/music/wav,47060512,fc90fcda8b5e6d187c27094d400d980f49387e199545215d01e1f3400d592713,
MQ0_04_Dungeon_B_README.txt,docs/mq0-doc-005_d8214c8853.txt,docs,488,d8214c885380dae5e2d359d35ddfdb4465d8b66951a5415bb9472a46cc46f675,
MQ0_04_Dungeon_Game.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-038_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_04_Dungeon_Master.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-039_bc41198cf4.wav.crdownload,uncategorized/incomplete-downloads,42229563,bc41198cf435c2f25b2cab5d334f2b477a2416490f9d041e00bab9138d9dcc3f,
MQ0_04_Dungeon_README.txt,docs/mq0-doc-006_3f9ef36560.txt,docs,472,3f9ef365603893d130df8aa35710cfe9d9f2077713da542cb079382d624664c6,
MQ0_05_Battle.mid,audio/music/midi/mq0-bgm-midi-011_7b1db2d578.mid,audio/music/midi,7890,7b1db2d578ff4544f5a62bf9d0f3dc9d1be24aaea93c800602cc8dea33ccb033,
MQ0_05_Battle_Game.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-040_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_05_Battle_Master.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-041_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_05_Battle_README.txt.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-042_0000000000.txt.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_06_Boss_B_README.txt,docs/mq0-doc-007_acf6ff1858.txt,docs,510,acf6ff1858a6221d048eb7da87db47827b330e0d61254e8431b684648a07b80a,
MQ0_06_Boss_Game.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-043_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_06_Boss_Master.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-044_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_06_Boss_README.txt.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-045_0000000000.txt.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_07_FinalBattle_B.mid,audio/music/midi/mq0-bgm-midi-012_003416c24f.mid,audio/music/midi,17971,003416c24f682812068e6ffebe391e9f4195a39366f2a8cf5d334c3e9088797f,
MQ0_07_FinalBattle_B_Game.wav,audio/music/wav/mq0-bgm-wav-010_264e9ec36e.wav,audio/music/wav,28725236,264e9ec36e8ffc8289d89037172b519455f1a536dc31f3c7d216a7b93e64e751,
MQ0_07_FinalBattle_B_Package.zip,audio/packages/mq0-audio-package-001_fb19020e10.zip,audio/packages,97693550,fb19020e106173849a3694487a281e1182b6b1f922ea9921dbd33f123ecd45d2,
MQ0_07_FinalBattle_B_README.txt,docs/mq0-doc-008_69ac31ad0a.txt,docs,817,69ac31ad0a5d789c4c116b671ed58b09f9965d5004f29241fc6cf8de801ee18c,
MQ0_07_FinalBattle_Game.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-046_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_07_FinalBattle_Master.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-047_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_07_FinalBattle_README.txt.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-048_0000000000.txt.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_08_Ending_B.mid,audio/music/midi/mq0-bgm-midi-013_83d207fd45.mid,audio/music/midi,5016,83d207fd4517bc2621cc06a089dc8768a159918a5a5b046cec752da9ef13a431,
MQ0_08_Ending_B_README.txt,docs/mq0-doc-009_c29a2339ea.txt,docs,356,c29a2339eadc75ded72288df441f95db944fedd44009168de7f5e2800353a461,
MQ0_08_Ending_Game.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-049_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_08_Ending_Master.wav.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-050_0000000000.wav.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
MQ0_08_Ending_README.txt.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-051_0000000000.txt.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
N(1).png,duplicates/images/items-skills/cards/mq0-duplicate-051_104bad9160.png,duplicates,390374,104bad91605e45d4225a3c5b7ac243507ae52917616744de6258ed9e230ea85d,images/items-skills/cards/mq0-skill-card-010_104bad9160.png
N(2).png,duplicates/images/items-skills/cards/mq0-duplicate-052_104bad9160.png,duplicates,390374,104bad91605e45d4225a3c5b7ac243507ae52917616744de6258ed9e230ea85d,images/items-skills/cards/mq0-skill-card-010_104bad9160.png
NPC歩行スプライトリファレンスシート.png,images/characters/sprites/mq0-character-sprite-008_5246fdd1db.png,images/characters/sprites,2459012,5246fdd1db83d3ea410f24b6ff7c16ad2408f6eb3f77d76f12d0c86d8cba2d95,
O(1).png,duplicates/images/monsters/cards/mq0-duplicate-008_aa5cbe3a85.png,duplicates,281524,aa5cbe3a85427df049987c684a0a43663ba84e02330179474de0bd116fa75bd4,images/monsters/cards/mq0-monster-card-008_aa5cbe3a85.png
O(2).png.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-052_0000000000.png.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
P(1).png,duplicates/images/monsters/cards/mq0-duplicate-046_8dadaf131e.png,duplicates,410188,8dadaf131eecedc9e259806ce90484890d6e0c8751a96ed93efabc18cdfd493f,images/monsters/cards/mq0-monster-card-049_8dadaf131e.png
P(2).png.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-053_0000000000.png.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
Q(1).png,images/monsters/cards/mq0-monster-card-094_4c0179e0e0.png,images/monsters/cards,163866,4c0179e0e0f2b7af5518fc771baab8ecea9169e380c163bbd66a68706982a451,
R(1).png,duplicates/images/monsters/cards/mq0-duplicate-009_f0bc69a479.png,duplicates,316671,f0bc69a4791de442808b62c6b4f1a546da0cdad93437f45cadbbda14bab80839,images/monsters/cards/mq0-monster-card-009_f0bc69a479.png
R(2).png.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-054_0000000000.png.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
Retro JRPG Monster Bestiary Sheet.png,images/monsters/portraits/mq0-monster-010_a5524f7df1.png,images/monsters/portraits,2015300,a5524f7df1c36db24d0d9bbfdc7acf526904ef4071ccf819889471c0573ddabf,
Retro Pixel RPG World Map.png,images/maps/world/mq0-world-map-005_5cf30d3c8b.png,images/maps/world,2850336,5cf30d3c8b4016bb7dad12bed4f2176f72ecaeb20d31737e13f19881eb0d656b,
Retro RPG Character Sprite Sheet(1).png,images/characters/sprites/mq0-character-sprite-009_c6506a5970.png,images/characters/sprites,1757327,c6506a5970ee7d810debb3d4dcedebeaf9acde6afe50b245a18bf92e6704758c,
Retro RPG Character Sprite Sheet.png,images/characters/sprites/mq0-character-sprite-010_c17adf97bf.png,images/characters/sprites,1306054,c17adf97bf8b0ea145e5c562e1946045acb146f60552a4aab098402ebb30b937,
Retro RPG Monster Sprite Catalog (1).png,images/characters/sprites/mq0-character-sprite-011_f77a603347.png,images/characters/sprites,1861867,f77a60334754d2fbe94638dacbf3205978d2387ee395ae5c4e98543498440664,
Retro RPG Monster Sprite Catalog (2).png,duplicates/images/characters/sprites/mq0-duplicate-096_f77a603347.png,duplicates,1861867,f77a60334754d2fbe94638dacbf3205978d2387ee395ae5c4e98543498440664,images/characters/sprites/mq0-character-sprite-011_f77a603347.png
Retro RPG Monster Sprite Catalog.png,duplicates/images/characters/sprites/mq0-duplicate-097_f77a603347.png,duplicates,1861867,f77a60334754d2fbe94638dacbf3205978d2387ee395ae5c4e98543498440664,images/characters/sprites/mq0-character-sprite-011_f77a603347.png
Reyland Castle Above the Waterfalls.png,images/maps/dungeons/mq0-dungeon-map-005_d91c77fbbb.png,images/maps/dungeons,2850481,d91c77fbbb678b8208534006fe98452c52c8aa9b52ac4b8dee84119c159ee37d,
RPGバトル背景 八景集.png,images/maps/battle-backgrounds/mq0-battle-bg-006_7367c1d1a3.png,images/maps/battle-backgrounds,3308590,7367c1d1a347f175cfb061b7625b8a495a6647be6348b736f70443bc2e3d5448,
S(1).png,duplicates/images/monsters/cards/mq0-duplicate-073_d5f41fc7e0.png,duplicates,371030,d5f41fc7e00e5047f5845817af8d675bade7ce9e5643f2f63b6db8c9d7e5740b,images/monsters/cards/mq0-monster-card-073_d5f41fc7e0.png
S(2).png.crdownload,uncategorized/incomplete-downloads/mq0-incomplete-download-055_0000000000.png.crdownload,uncategorized/incomplete-downloads,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
